"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","copies_WNV","seq","zone"
"CSU20155","FC-047",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20156","FC-047",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20157","FC-047",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20158","FC-047",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20159","FC-047",2023,28,"2023-07-11","LC","L","Tarsalis",16,0,TRUE,NA,NA,"SE"
"CSU20160","FC-047",2023,28,"2023-07-11","LC","L","Pipiens",33,0,TRUE,NA,NA,"SE"
"CSU20172","FC-050",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20173","FC-050",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20174","FC-050",2023,28,"2023-07-11","LC","L","Tarsalis",7,0,TRUE,NA,NA,"SE"
"CSU00000","FC-050",2023,28,"2023-07-11","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU20062","FC-053",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20063","FC-053",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20064","FC-053",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20065","FC-053",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20066","FC-053",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20067","FC-053",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20068","FC-053",2023,28,"2023-07-11","LC","L","Tarsalis",15,0,TRUE,NA,NA,"SE"
"CSU20069","FC-053",2023,28,"2023-07-11","LC","L","Pipiens",2,0,TRUE,NA,NA,"SE"
"CSU20275","FC-054",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20276","FC-054",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20277","FC-054",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20278","FC-054",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20279","FC-054",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20280","FC-054",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20281","FC-054",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20282","FC-054",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20283","FC-054",2023,28,"2023-07-13","LC","L","Tarsalis",28,0,TRUE,NA,NA,"SE"
"CSU20284","FC-054",2023,28,"2023-07-13","LC","L","Pipiens",23,0,TRUE,NA,NA,"SE"
"CSU20114","FC-059",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20115","FC-059",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20116","FC-059",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20117","FC-059",2023,28,"2023-07-11","LC","L","Tarsalis",50,1,TRUE,NA,NA,"SE"
"CSU20118","FC-059",2023,28,"2023-07-11","LC","L","Tarsalis",34,0,TRUE,NA,NA,"SE"
"CSU20119","FC-059",2023,28,"2023-07-11","LC","L","Pipiens",5,0,TRUE,NA,NA,"SE"
"CSU20070","FC-064",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20071","FC-064",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20072","FC-064",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20073","FC-064",2023,28,"2023-07-11","LC","L","Tarsalis",50,1,TRUE,NA,NA,"SE"
"CSU20074","FC-064",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20075","FC-064",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20076","FC-064",2023,28,"2023-07-11","LC","L","Tarsalis",50,1,TRUE,NA,NA,"SE"
"CSU20077","FC-064",2023,28,"2023-07-11","LC","L","Tarsalis",3,0,TRUE,NA,NA,"SE"
"CSU20078","FC-064",2023,28,"2023-07-11","LC","L","Pipiens",17,0,TRUE,NA,NA,"SE"
"CSU20102","FC-074",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20103","FC-074",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20104","FC-074",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20105","FC-074",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20106","FC-074",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20107","FC-074",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20108","FC-074",2023,28,"2023-07-11","LC","L","Tarsalis",3,0,TRUE,NA,NA,"SE"
"CSU20109","FC-074",2023,28,"2023-07-11","LC","L","Pipiens",19,0,TRUE,NA,NA,"SE"
"CSU20080","FC-075",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20081","FC-075",2023,28,"2023-07-11","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SE"
"CSU20082","FC-075",2023,28,"2023-07-11","LC","L","Tarsalis",36,0,TRUE,NA,NA,"SE"
"CSU20083","FC-075",2023,28,"2023-07-11","LC","L","Pipiens",10,0,TRUE,NA,NA,"SE"
"CSU00000","FC-075GR",2023,28,"2023-07-11","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU20079","FC-075GR",2023,28,"2023-07-11","LC","G","Pipiens",21,0,TRUE,NA,NA,"SE"
"CSU20111","FC-088GR",2023,28,"2023-07-11","LC","G","Tarsalis",4,0,TRUE,NA,NA,"SE"
"CSU20112","FC-088GR",2023,28,"2023-07-11","LC","G","Pipiens",50,0,TRUE,NA,NA,"SE"
"CSU20113","FC-088GR",2023,28,"2023-07-11","LC","G","Pipiens",5,0,TRUE,NA,NA,"SE"
"CSU20268","FC-001",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20269","FC-001",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20270","FC-001",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20271","FC-001",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20272","FC-001",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20273","FC-001",2023,28,"2023-07-13","LC","L","Tarsalis",33,0,TRUE,NA,NA,"SW"
"CSU20274","FC-001",2023,28,"2023-07-13","LC","L","Pipiens",4,0,TRUE,NA,NA,"SW"
"CSU20319","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20320","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20321","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20322","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20323","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20324","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20325","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20326","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20327","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20328","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20329","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20330","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20331","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20332","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,1,TRUE,NA,NA,"SW"
"CSU20333","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20334","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20335","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20336","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20337","FC-037",2023,28,"2023-07-13","LC","L","Tarsalis",46,0,TRUE,NA,NA,"SW"
"CSU20338","FC-037",2023,28,"2023-07-13","LC","L","Pipiens",28,0,TRUE,NA,NA,"SW"
"CSU20313","FC-057",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20314","FC-057",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20315","FC-057",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20316","FC-057",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20317","FC-057",2023,28,"2023-07-13","LC","L","Tarsalis",46,0,TRUE,NA,NA,"SW"
"CSU20318","FC-057",2023,28,"2023-07-13","LC","L","Pipiens",4,0,TRUE,NA,NA,"SW"
"CSU20224","FC-058",2023,28,"2023-07-12","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20225","FC-058",2023,28,"2023-07-12","LC","L","Tarsalis",22,0,TRUE,NA,NA,"SW"
"CSU20226","FC-058",2023,28,"2023-07-12","LC","L","Pipiens",1,0,TRUE,NA,NA,"SW"
"CSU20237","FC-060",2023,28,"2023-07-12","LC","L","Tarsalis",21,0,TRUE,NA,NA,"SW"
"CSU20238","FC-060",2023,28,"2023-07-12","LC","L","Pipiens",1,0,TRUE,NA,NA,"SW"
"CSU20302","FC-062",2023,28,"2023-07-13","LC","L","Tarsalis",44,0,TRUE,NA,NA,"SW"
"CSU00000","FC-062",2023,28,"2023-07-13","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU20303","FC-068",2023,28,"2023-07-13","LC","L","Tarsalis",12,0,TRUE,NA,NA,"SW"
"CSU00000","FC-068",2023,28,"2023-07-13","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU20285","FC-071",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20286","FC-071",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20287","FC-071",2023,28,"2023-07-13","LC","L","Tarsalis",15,0,TRUE,NA,NA,"SW"
"CSU20288","FC-071",2023,28,"2023-07-13","LC","L","Pipiens",5,0,TRUE,NA,NA,"SW"
"CSU20299","FC-089GR",2023,28,"2023-07-13","LC","G","Tarsalis",1,0,TRUE,NA,NA,"SW"
"CSU20300","FC-089GR",2023,28,"2023-07-13","LC","G","Pipiens",50,0,TRUE,NA,NA,"SW"
"CSU20301","FC-089GR",2023,28,"2023-07-13","LC","G","Pipiens",49,1,TRUE,NA,NA,"SW"
"CSU20289","FC-093",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20290","FC-093",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20291","FC-093",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20292","FC-093",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20293","FC-093",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20294","FC-093",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20295","FC-093",2023,28,"2023-07-13","LC","L","Tarsalis",50,0,TRUE,NA,NA,"SW"
"CSU20296","FC-093",2023,28,"2023-07-13","LC","L","Tarsalis",50,1,TRUE,NA,NA,"SW"
"CSU20297","FC-093",2023,28,"2023-07-13","LC","L","Tarsalis",33,0,TRUE,NA,NA,"SW"
"CSU20298","FC-093",2023,28,"2023-07-13","LC","L","Pipiens",8,0,TRUE,NA,NA,"SW"
"CSU00000","BC-01",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-01",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-02",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-02",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-03",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-03",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00167","BC-04",2023,29,"2023-07-17","BC","L","Tarsalis",49,1,NA,NA,NA,"BC"
"BOU00168","BC-04",2023,29,"2023-07-17","BC","L","Pipiens",49,0,NA,NA,NA,"BC"
"CSU00000","BC-07",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-07",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-08",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-08",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-09",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-09",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-10",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-10",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00164","BC-11",2023,29,"2023-07-17","BC","L","Tarsalis",49,0,NA,NA,NA,"BC"
"CSU00000","BC-11",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-12",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-12",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-13",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-13",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-14",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-14",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-15",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-15",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-16",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-16",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-17",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-17",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-18",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-18",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-19",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-19",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00166","BC-22",2023,29,"2023-07-17","BC","L","Tarsalis",49,1,NA,NA,NA,"BC"
"CSU00000","BC-22",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00163","BC-25",2023,29,"2023-07-17","BC","L","Tarsalis",49,1,NA,NA,NA,"BC"
"CSU00000","BC-25",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-26",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-26",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"BOU00165","BC-27",2023,29,"2023-07-17","BC","L","Tarsalis",49,0,NA,NA,NA,"BC"
"CSU00000","BC-27",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-28",2023,29,"2023-07-17","BC","L","Tarsalis",0,NA,NA,NA,NA,"BC"
"CSU00000","BC-28",2023,29,"2023-07-17","BC","L","Pipiens",0,NA,NA,NA,NA,"BC"
"CSU20619","LC-001",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20620","LC-001",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20621","LC-001",2023,29,"2023-07-19","LC","L","Tarsalis",50,1,TRUE,NA,NA,"BE"
"CSU20622","LC-001",2023,29,"2023-07-19","LC","L","Pipiens",3,0,TRUE,NA,NA,"BE"
"CSU20623","LC-049",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20624","LC-049",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20625","LC-049",2023,29,"2023-07-19","LC","L","Tarsalis",22,0,TRUE,NA,NA,"BE"
"CSU00000","LC-049",2023,29,"2023-07-19","LC","L","Pipiens",0,NA,NA,NA,NA,"BE"
"CSU20640","LC-053",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20641","LC-053",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20642","LC-053",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20643","LC-053",2023,29,"2023-07-19","LC","L","Pipiens",28,0,TRUE,NA,NA,"BE"
"CSU20626","LC-054",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20627","LC-054",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20628","LC-054",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU00000","LC-054",2023,29,"2023-07-19","LC","L","Pipiens",0,NA,NA,NA,NA,"BE"
"CSU00000","LC-055",2023,29,"2023-07-19","LC","L","Tarsalis",0,NA,NA,NA,NA,"BE"
"CSU00000","LC-055",2023,29,"2023-07-19","LC","L","Pipiens",0,NA,NA,NA,NA,"BE"
"CSU20629","WC-055",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20630","WC-055",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"BE"
"CSU20631","WC-055",2023,29,"2023-07-19","LC","L","Tarsalis",50,1,TRUE,NA,NA,"BE"
"CSU00000","WC-055",2023,29,"2023-07-19","LC","L","Pipiens",0,NA,NA,NA,NA,"BE"
"CSU20615","LV-020",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20616","LV-020",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20617","LV-020",2023,29,"2023-07-19","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20618","LV-020",2023,29,"2023-07-19","LC","L","Pipiens",3,0,TRUE,NA,NA,"LV"
"CSU20339","LV-069",2023,29,"2023-07-17","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20340","LV-069",2023,29,"2023-07-17","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20341","LV-069",2023,29,"2023-07-17","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU00000","LV-069",2023,29,"2023-07-17","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074",2023,29,"2023-07-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074",2023,29,"2023-07-17","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074GR",2023,29,"2023-07-17","LC","G","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074GR",2023,29,"2023-07-17","LC","G","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-078",2023,29,"2023-07-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-078",2023,29,"2023-07-17","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-079GR",2023,29,"2023-07-17","LC","G","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-079GR",2023,29,"2023-07-17","LC","G","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-087",2023,29,"2023-07-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-087",2023,29,"2023-07-17","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU20465","LV-089",2023,29,"2023-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20466","LV-089",2023,29,"2023-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20467","LV-089",2023,29,"2023-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU00000","LV-089",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU20342","LV-095",2023,29,"2023-07-17","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20343","LV-095",2023,29,"2023-07-17","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20344","LV-095",2023,29,"2023-07-17","LC","L","Tarsalis",50,1,TRUE,NA,NA,"LV"
"CSU20345","LV-095",2023,29,"2023-07-17","LC","L","Pipiens",17,0,TRUE,NA,NA,"LV"
"CSU00000","LV-099",2023,29,"2023-07-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-099",2023,29,"2023-07-17","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-100",2023,29,"2023-07-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-100",2023,29,"2023-07-17","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-101",2023,29,"2023-07-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-101",2023,29,"2023-07-17","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-102",2023,29,"2023-07-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-102",2023,29,"2023-07-17","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU20462","LV-104",2023,29,"2023-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20463","LV-104",2023,29,"2023-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20464","LV-104",2023,29,"2023-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU00000","LV-104",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-105",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-105",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU20468","LV-110",2023,29,"2023-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20469","LV-110",2023,29,"2023-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU20470","LV-110",2023,29,"2023-07-18","LC","L","Tarsalis",50,0,TRUE,NA,NA,"LV"
"CSU00000","LV-110",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-112",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-112",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-113",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-113",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-114",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-114",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-116",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-116",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-117",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-117",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-118",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-118",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-120",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-120",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-121",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-121",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-122",2023,29,"2023-07-18","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-122",2023,29,"2023-07-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
